model_name,actual_aqi,predicted_aqi,error
Random Forest,88.0,90.77,2.769999999999996
Random Forest,95.0,133.59,38.59
Random Forest,77.0,76.82,-0.18000000000000682
Random Forest,74.0,51.23,-22.770000000000003
Random Forest,348.0,323.44,-24.560000000000002
Random Forest,56.0,50.93,-5.07
Random Forest,53.0,53.73,0.7299999999999969
Random Forest,93.0,111.07,18.069999999999993
Random Forest,118.0,95.85,-22.150000000000006
Random Forest,40.0,49.23,9.229999999999997
Random Forest,240.0,171.38,-68.62
Random Forest,89.0,117.62,28.620000000000005
Random Forest,316.0,313.89,-2.1100000000000136
Random Forest,219.0,162.99,-56.00999999999999
Random Forest,58.0,54.3,-3.700000000000003
Random Forest,97.0,121.07,24.069999999999993
Random Forest,451.0,393.9,-57.10000000000002
Random Forest,276.0,286.86,10.860000000000014
Random Forest,239.0,215.89,-23.110000000000014
Random Forest,319.0,362.48,43.48000000000002
Random Forest,310.0,280.61,-29.389999999999986
Random Forest,545.0,605.22,60.22000000000003
Random Forest,419.0,369.27,-49.73000000000002
Random Forest,141.0,119.67,-21.33
Random Forest,68.0,112.96,44.959999999999994
Random Forest,84.0,89.74,5.739999999999995
Random Forest,135.0,130.24,-4.759999999999991
Random Forest,104.0,108.85,4.849999999999994
Random Forest,82.0,69.85,-12.150000000000006
Random Forest,164.0,151.94,-12.060000000000002
Random Forest,99.0,112.19,13.189999999999998
Random Forest,87.0,57.52,-29.479999999999997
Random Forest,71.0,79.24,8.239999999999995
Random Forest,384.0,366.79,-17.20999999999998
Random Forest,365.0,344.87,-20.129999999999995
Random Forest,56.0,66.23,10.230000000000004
Random Forest,170.0,179.04,9.039999999999992
Random Forest,104.0,96.44,-7.560000000000002
Random Forest,78.0,70.28,-7.719999999999999
Random Forest,124.0,78.67,-45.33
Random Forest,173.0,128.97,-44.03
Random Forest,64.0,62.91,-1.0900000000000034
Random Forest,330.0,301.51,-28.49000000000001
Random Forest,120.0,111.27,-8.730000000000004
Random Forest,159.0,158.22,-0.7800000000000011
Random Forest,106.0,101.06,-4.939999999999998
Random Forest,76.0,87.75,11.75
Random Forest,80.0,99.1,19.099999999999994
Random Forest,119.0,146.13,27.129999999999995
Random Forest,108.0,132.75,24.75
Random Forest,118.0,132.08,14.080000000000013
Random Forest,335.0,170.17,-164.83
Random Forest,112.0,66.1,-45.900000000000006
Random Forest,161.0,152.28,-8.719999999999999
Random Forest,92.0,131.29,39.28999999999999
Random Forest,59.0,63.82,4.82
Random Forest,309.0,245.62,-63.379999999999995
Random Forest,86.0,85.86,-0.14000000000000057
Random Forest,102.0,127.18,25.180000000000007
Random Forest,23.0,22.93,-0.07000000000000028
Random Forest,141.0,91.77,-49.230000000000004
Random Forest,98.0,78.96,-19.040000000000006
Random Forest,253.0,157.9,-95.1
Random Forest,128.0,166.94,38.94
Random Forest,192.0,169.28,-22.72
Random Forest,128.0,113.48,-14.519999999999996
Random Forest,106.0,166.63,60.629999999999995
Random Forest,292.0,284.06,-7.939999999999998
Random Forest,89.0,87.76,-1.2399999999999949
Random Forest,86.0,87.57,1.5699999999999932
Random Forest,443.0,418.81,-24.189999999999998
Random Forest,295.0,271.58,-23.420000000000016
Random Forest,223.0,191.82,-31.180000000000007
Random Forest,122.0,92.52,-29.480000000000004
Random Forest,133.0,151.34,18.340000000000003
Random Forest,62.0,64.21,2.2099999999999937
Random Forest,127.0,120.9,-6.099999999999994
Random Forest,83.0,90.24,7.239999999999995
Random Forest,454.0,420.01,-33.99000000000001
Random Forest,93.0,94.4,1.4000000000000057
Random Forest,389.0,315.34,-73.66000000000003
Random Forest,431.0,444.47,13.470000000000027
Random Forest,53.0,69.67,16.67
Random Forest,101.0,93.33,-7.670000000000002
Random Forest,158.0,149.38,-8.620000000000005
Random Forest,67.0,68.69,1.6899999999999977
Random Forest,69.0,87.48,18.480000000000004
Random Forest,115.0,151.39,36.389999999999986
Random Forest,123.0,118.08,-4.920000000000002
Random Forest,169.0,135.8,-33.19999999999999
Random Forest,334.0,275.59,-58.410000000000025
Random Forest,106.0,98.45,-7.549999999999997
Random Forest,160.0,165.73,5.72999999999999
Random Forest,408.0,311.73,-96.26999999999998
Random Forest,47.0,48.02,1.0200000000000031
Random Forest,92.0,89.44,-2.5600000000000023
Random Forest,126.0,139.3,13.300000000000011
Random Forest,93.0,105.15,12.150000000000006
Random Forest,80.0,98.66,18.659999999999997
Random Forest,55.0,62.3,7.299999999999997
Random Forest,86.0,100.21,14.209999999999994
Random Forest,41.0,68.04,27.040000000000006
Random Forest,36.0,42.25,6.25
Random Forest,86.0,89.97,3.969999999999999
Random Forest,283.0,184.6,-98.4
Random Forest,354.0,350.86,-3.1399999999999864
Random Forest,228.0,304.87,76.87
Random Forest,55.0,69.11,14.11
Random Forest,108.0,123.78,15.780000000000001
Random Forest,169.0,200.9,31.900000000000006
Random Forest,94.0,82.62,-11.379999999999995
Random Forest,95.0,97.44,2.4399999999999977
Random Forest,126.0,107.42,-18.58
Random Forest,109.0,127.81,18.810000000000002
Random Forest,56.0,59.93,3.9299999999999997
Random Forest,113.0,130.59,17.590000000000003
Random Forest,98.0,100.06,2.0600000000000023
Random Forest,145.0,163.79,18.789999999999992
Random Forest,26.0,37.31,11.310000000000002
Random Forest,77.0,86.48,9.480000000000004
Random Forest,106.0,99.6,-6.400000000000006
Random Forest,378.0,331.09,-46.910000000000025
Random Forest,334.0,328.97,-5.029999999999973
Random Forest,79.0,79.55,0.5499999999999972
Random Forest,116.0,130.87,14.870000000000005
Random Forest,70.0,98.06,28.060000000000002
Random Forest,304.0,336.7,32.69999999999999
Random Forest,59.0,73.72,14.719999999999999
Random Forest,123.0,119.02,-3.980000000000004
Random Forest,325.0,329.48,4.480000000000018
Random Forest,104.0,138.66,34.66
Random Forest,106.0,112.15,6.150000000000006
Random Forest,117.0,127.58,10.579999999999998
Random Forest,227.0,306.86,79.86000000000001
Random Forest,398.0,411.87,13.870000000000005
Random Forest,289.0,233.11,-55.889999999999986
Random Forest,94.0,79.52,-14.480000000000004
Random Forest,93.0,94.54,1.5400000000000063
Random Forest,80.0,61.36,-18.64
Random Forest,60.0,60.19,0.18999999999999773
Random Forest,139.0,162.72,23.72
Random Forest,105.0,80.26,-24.739999999999995
Random Forest,318.0,303.38,-14.620000000000005
Random Forest,327.0,327.87,0.8700000000000045
Random Forest,54.0,69.8,15.799999999999997
Random Forest,119.0,105.05,-13.950000000000003
Random Forest,1084.0,872.41,-211.59000000000003
Random Forest,100.0,105.72,5.719999999999999
Random Forest,92.0,108.34,16.340000000000003
Random Forest,58.0,54.49,-3.509999999999998
Random Forest,101.0,112.35,11.349999999999994
Random Forest,62.0,58.48,-3.520000000000003
Random Forest,50.0,69.7,19.700000000000003
Random Forest,299.0,296.72,-2.2799999999999727
Random Forest,494.0,257.31,-236.69
Random Forest,61.0,68.29,7.290000000000006
Random Forest,132.0,140.71,8.710000000000008
Random Forest,81.0,79.91,-1.0900000000000034
Random Forest,186.0,206.36,20.360000000000014
Random Forest,64.0,57.67,-6.329999999999998
Random Forest,97.0,163.75,66.75
Random Forest,100.0,105.68,5.680000000000007
Random Forest,312.0,120.14,-191.86
Random Forest,390.0,399.8,9.800000000000011
Random Forest,299.0,346.63,47.629999999999995
Random Forest,241.0,152.79,-88.21000000000001
Random Forest,87.0,103.24,16.239999999999995
Random Forest,274.0,304.39,30.389999999999986
Random Forest,152.0,145.97,-6.030000000000001
Random Forest,156.0,118.49,-37.510000000000005
Random Forest,70.0,85.1,15.099999999999994
Random Forest,130.0,198.37,68.37
Random Forest,82.0,86.09,4.090000000000003
Random Forest,91.0,62.35,-28.65
Random Forest,78.0,73.11,-4.890000000000001
Random Forest,453.0,464.78,11.779999999999973
Random Forest,172.0,163.65,-8.349999999999994
Random Forest,113.0,102.57,-10.430000000000007
Random Forest,102.0,84.15,-17.849999999999994
Random Forest,186.0,195.45,9.449999999999989
Random Forest,125.0,171.51,46.50999999999999
Random Forest,156.0,229.04,73.03999999999999
Random Forest,178.0,240.16,62.16
Random Forest,88.0,83.82,-4.180000000000007
Random Forest,121.0,130.37,9.370000000000005
Random Forest,54.0,63.81,9.810000000000002
Random Forest,259.0,197.94,-61.06
Random Forest,189.0,121.98,-67.02
Random Forest,140.0,146.33,6.3300000000000125
Random Forest,148.0,123.4,-24.599999999999994
Random Forest,99.0,86.79,-12.209999999999994
Random Forest,155.0,108.27,-46.730000000000004
Random Forest,98.0,96.55,-1.4500000000000028
Random Forest,64.0,65.11,1.1099999999999994
Random Forest,161.0,176.13,15.129999999999995
Random Forest,310.0,325.26,15.259999999999991
Random Forest,114.0,131.87,17.870000000000005
Random Forest,366.0,378.99,12.990000000000009
Random Forest,112.0,108.0,-4.0
Random Forest,83.0,120.12,37.120000000000005
Random Forest,118.0,115.7,-2.299999999999997
Random Forest,174.0,124.66,-49.34
Random Forest,181.0,210.1,29.099999999999994
Random Forest,43.0,46.69,3.6899999999999977
Random Forest,124.0,139.86,15.860000000000014
Random Forest,145.0,117.66,-27.340000000000003
Random Forest,89.0,88.78,-0.21999999999999886
Random Forest,78.0,82.64,4.640000000000001
Random Forest,106.0,85.91,-20.090000000000003
Random Forest,123.0,110.8,-12.200000000000003
Random Forest,148.0,221.94,73.94
Random Forest,115.0,109.45,-5.549999999999997
Random Forest,385.0,384.13,-0.8700000000000045
Random Forest,76.0,82.82,6.819999999999993
Random Forest,82.0,85.54,3.5400000000000063
Random Forest,173.0,163.2,-9.800000000000011
Random Forest,51.0,67.25,16.25
Random Forest,118.0,131.36,13.360000000000014
Random Forest,175.0,147.0,-28.0
Random Forest,168.0,205.73,37.72999999999999
Random Forest,116.0,108.22,-7.780000000000001
Random Forest,106.0,130.43,24.430000000000007
Random Forest,164.0,187.12,23.120000000000005
Random Forest,100.0,62.73,-37.27
Random Forest,135.0,129.02,-5.97999999999999
Random Forest,359.0,350.35,-8.649999999999977
Random Forest,121.0,141.88,20.879999999999995
Random Forest,100.0,110.91,10.909999999999997
Random Forest,216.0,248.3,32.30000000000001
Random Forest,260.0,146.81,-113.19
Random Forest,77.0,57.9,-19.1
Random Forest,181.0,175.84,-5.159999999999997
Random Forest,118.0,103.62,-14.379999999999995
Random Forest,139.0,156.76,17.75999999999999
Random Forest,218.0,231.3,13.300000000000011
Random Forest,94.0,93.92,-0.0799999999999983
Random Forest,106.0,98.06,-7.939999999999998
Random Forest,105.0,103.28,-1.7199999999999989
Random Forest,87.0,83.56,-3.4399999999999977
Random Forest,142.0,100.66,-41.34
Random Forest,32.0,38.52,6.520000000000003
Random Forest,133.0,109.55,-23.450000000000003
Random Forest,52.0,94.82,42.81999999999999
Random Forest,68.0,98.66,30.659999999999997
Random Forest,82.0,52.74,-29.259999999999998
Random Forest,255.0,219.75,-35.25
Random Forest,117.0,128.03,11.030000000000001
Random Forest,64.0,60.66,-3.3400000000000034
Random Forest,85.0,86.43,1.4300000000000068
Random Forest,69.0,76.05,7.049999999999997
Random Forest,64.0,57.4,-6.600000000000001
Random Forest,81.0,84.72,3.719999999999999
Random Forest,121.0,108.7,-12.299999999999997
Random Forest,53.0,63.88,10.880000000000003
Random Forest,276.0,282.44,6.439999999999998
Random Forest,168.0,179.64,11.639999999999986
Random Forest,119.0,81.97,-37.03
Random Forest,117.0,158.59,41.59
Random Forest,194.0,217.79,23.789999999999992
Random Forest,394.0,407.32,13.319999999999993
Random Forest,219.0,164.74,-54.25999999999999
Random Forest,392.0,395.37,3.3700000000000045
Random Forest,99.0,80.22,-18.78
Random Forest,139.0,78.24,-60.760000000000005
Random Forest,289.0,309.88,20.879999999999995
Random Forest,348.0,336.97,-11.029999999999973
Random Forest,110.0,138.97,28.97
Random Forest,87.0,95.0,8.0
Random Forest,54.0,88.45,34.45
Random Forest,256.0,118.5,-137.5
Random Forest,72.0,72.82,0.8199999999999932
Random Forest,305.0,271.24,-33.75999999999999
Random Forest,267.0,287.67,20.670000000000016
Random Forest,52.0,67.32,15.319999999999993
Random Forest,179.0,277.49,98.49000000000001
Random Forest,70.0,69.89,-0.10999999999999943
Random Forest,330.0,325.46,-4.5400000000000205
Random Forest,62.0,75.83,13.829999999999998
Random Forest,132.0,112.48,-19.519999999999996
Random Forest,110.0,125.6,15.599999999999994
Random Forest,126.0,75.55,-50.45
Random Forest,80.0,71.46,-8.540000000000006
Random Forest,406.0,419.0,13.0
Random Forest,290.0,241.66,-48.34
Random Forest,79.0,69.46,-9.540000000000006
Random Forest,104.0,65.19,-38.81
Random Forest,87.0,64.25,-22.75
Random Forest,77.0,73.36,-3.6400000000000006
Random Forest,58.0,55.93,-2.0700000000000003
Random Forest,105.0,119.26,14.260000000000005
Random Forest,292.0,284.74,-7.259999999999991
Random Forest,66.0,74.28,8.280000000000001
Random Forest,115.0,78.48,-36.519999999999996
Random Forest,820.0,737.86,-82.13999999999999
Random Forest,117.0,109.01,-7.989999999999995
Random Forest,260.0,120.72,-139.28
Random Forest,76.0,69.96,-6.040000000000006
Random Forest,81.0,78.98,-2.019999999999996
Random Forest,107.0,119.14,12.14
Random Forest,324.0,318.43,-5.569999999999993
Random Forest,408.0,406.8,-1.1999999999999886
Random Forest,120.0,148.22,28.22
Random Forest,319.0,363.44,44.44
Random Forest,55.0,55.34,0.3400000000000034
Random Forest,53.0,64.46,11.459999999999994
Random Forest,47.0,76.06,29.060000000000002
Random Forest,90.0,123.64,33.64
Random Forest,376.0,401.16,25.160000000000025
Random Forest,92.0,71.2,-20.799999999999997
Random Forest,302.0,274.42,-27.579999999999984
Random Forest,80.0,76.33,-3.6700000000000017
Random Forest,133.0,284.28,151.27999999999997
Random Forest,382.0,388.53,6.529999999999973
Random Forest,105.0,108.67,3.6700000000000017
Random Forest,61.0,73.34,12.340000000000003
Random Forest,31.0,38.8,7.799999999999997
Random Forest,166.0,133.75,-32.25
Random Forest,406.0,325.62,-80.38
Random Forest,71.0,66.64,-4.359999999999999
Random Forest,195.0,249.5,54.5
Random Forest,85.0,91.42,6.420000000000002
Random Forest,438.0,507.57,69.57
Random Forest,97.0,156.18,59.18000000000001
Random Forest,73.0,80.87,7.8700000000000045
Random Forest,75.0,81.72,6.719999999999999
Random Forest,78.0,102.37,24.370000000000005
Random Forest,282.0,236.9,-45.099999999999994
Random Forest,381.0,452.88,71.88
Random Forest,116.0,120.85,4.849999999999994
Random Forest,427.0,447.19,20.189999999999998
Random Forest,99.0,105.71,6.709999999999994
Random Forest,317.0,323.71,6.7099999999999795
Random Forest,92.0,86.96,-5.040000000000006
Random Forest,43.0,73.0,30.0
Random Forest,108.0,108.02,0.01999999999999602
Random Forest,115.0,88.46,-26.540000000000006
Random Forest,104.0,111.95,7.950000000000003
Random Forest,80.0,86.2,6.200000000000003
Random Forest,27.0,41.2,14.200000000000003
Random Forest,198.0,191.01,-6.990000000000009
Random Forest,124.0,82.27,-41.730000000000004
Random Forest,93.0,91.33,-1.6700000000000017
Random Forest,58.0,137.57,79.57
Random Forest,103.0,101.14,-1.8599999999999994
Random Forest,325.0,206.52,-118.47999999999999
Random Forest,96.0,96.66,0.6599999999999966
Random Forest,177.0,205.96,28.960000000000008
Random Forest,77.0,52.01,-24.990000000000002
Random Forest,116.0,101.28,-14.719999999999999
Random Forest,126.0,118.4,-7.599999999999994
Random Forest,175.0,192.77,17.77000000000001
Random Forest,38.0,41.24,3.240000000000002
Random Forest,219.0,174.69,-44.31
Random Forest,109.0,123.21,14.209999999999994
Random Forest,79.0,103.17,24.17
Random Forest,100.0,118.13,18.129999999999995
Random Forest,222.0,178.26,-43.74000000000001
Random Forest,52.0,53.99,1.990000000000002
Random Forest,54.0,72.03,18.03
Random Forest,99.0,82.87,-16.129999999999995
Random Forest,126.0,129.53,3.530000000000001
Random Forest,184.0,232.34,48.34
Random Forest,340.0,341.94,1.9399999999999977
Random Forest,285.0,228.18,-56.81999999999999
Random Forest,109.0,140.77,31.77000000000001
Random Forest,146.0,212.66,66.66
Random Forest,102.0,91.66,-10.340000000000003
Random Forest,598.0,531.04,-66.96000000000004
Random Forest,93.0,99.86,6.859999999999999
Random Forest,104.0,125.09,21.090000000000003
Random Forest,121.0,140.31,19.310000000000002
Random Forest,109.0,119.89,10.89
Random Forest,119.0,142.21,23.210000000000008
Random Forest,215.0,193.33,-21.669999999999987
Random Forest,134.0,159.58,25.580000000000013
Random Forest,278.0,321.81,43.81
Random Forest,97.0,98.57,1.5699999999999932
Random Forest,82.0,79.18,-2.819999999999993
Random Forest,80.0,85.22,5.219999999999999
Random Forest,132.0,136.69,4.689999999999998
Random Forest,60.0,84.23,24.230000000000004
Random Forest,65.0,91.12,26.120000000000005
Random Forest,104.0,103.94,-0.060000000000002274
Random Forest,319.0,327.99,8.990000000000009
Random Forest,95.0,95.31,0.3100000000000023
Random Forest,121.0,107.76,-13.239999999999995
Random Forest,95.0,103.86,8.86
Random Forest,78.0,87.5,9.5
Random Forest,118.0,125.77,7.769999999999996
Random Forest,162.0,196.3,34.30000000000001
Random Forest,132.0,115.46,-16.540000000000006
Random Forest,284.0,98.01,-185.99
Random Forest,103.0,109.33,6.329999999999998
Random Forest,65.0,89.25,24.25
Random Forest,1348.0,1110.68,-237.31999999999994
Random Forest,144.0,164.94,20.939999999999998
Random Forest,144.0,143.38,-0.6200000000000045
Random Forest,64.0,72.01,8.010000000000005
Random Forest,95.0,81.56,-13.439999999999998
Random Forest,106.0,132.23,26.22999999999999
Random Forest,303.0,273.85,-29.149999999999977
Random Forest,103.0,106.38,3.3799999999999955
Random Forest,60.0,79.86,19.86
Random Forest,87.0,64.37,-22.629999999999995
Random Forest,124.0,159.32,35.31999999999999
Random Forest,127.0,163.32,36.31999999999999
Random Forest,144.0,139.11,-4.889999999999986
Random Forest,93.0,94.17,1.1700000000000017
Random Forest,543.0,548.23,5.230000000000018
Random Forest,150.0,126.98,-23.019999999999996
Random Forest,94.0,77.35,-16.650000000000006
Random Forest,100.0,101.8,1.7999999999999972
Random Forest,166.0,146.28,-19.72
Random Forest,222.0,262.31,40.31
Random Forest,539.0,688.79,149.78999999999996
Random Forest,82.0,77.5,-4.5
Random Forest,206.0,170.75,-35.25
Random Forest,145.0,153.2,8.199999999999989
Random Forest,64.0,72.91,8.909999999999997
Random Forest,199.0,204.6,5.599999999999994
Random Forest,126.0,105.4,-20.599999999999994
Random Forest,85.0,97.08,12.079999999999998
Random Forest,130.0,138.81,8.810000000000002
Random Forest,133.0,159.75,26.75
Random Forest,257.0,267.28,10.279999999999973
Random Forest,137.0,160.14,23.139999999999986
Random Forest,86.0,118.36,32.36
Random Forest,140.0,146.32,6.319999999999993
Random Forest,93.0,83.95,-9.049999999999997
Random Forest,231.0,199.02,-31.97999999999999
Random Forest,135.0,157.71,22.710000000000008
Random Forest,407.0,381.89,-25.110000000000014
Random Forest,157.0,115.22,-41.78
Random Forest,60.0,74.98,14.980000000000004
Random Forest,322.0,339.2,17.19999999999999
Random Forest,217.0,195.67,-21.330000000000013
Random Forest,108.0,139.44,31.439999999999998
Random Forest,45.0,49.3,4.299999999999997
Random Forest,58.0,64.77,6.769999999999996
Random Forest,120.0,117.8,-2.200000000000003
Random Forest,295.0,263.61,-31.389999999999986
Random Forest,130.0,170.74,40.74000000000001
Random Forest,189.0,163.92,-25.080000000000013
Random Forest,79.0,73.07,-5.930000000000007
Random Forest,44.0,44.02,0.020000000000003126
Random Forest,587.0,741.32,154.32000000000005
Random Forest,393.0,392.78,-0.22000000000002728
Random Forest,108.0,105.49,-2.510000000000005
Random Forest,493.0,574.82,81.82000000000005
Random Forest,314.0,304.92,-9.079999999999984
Random Forest,173.0,134.53,-38.47
Random Forest,95.0,92.61,-2.3900000000000006
Random Forest,104.0,117.83,13.829999999999998
Random Forest,85.0,105.94,20.939999999999998
Random Forest,335.0,305.4,-29.600000000000023
Random Forest,91.0,55.88,-35.12
Random Forest,49.0,77.57,28.569999999999993
Random Forest,224.0,193.01,-30.99000000000001
Random Forest,150.0,143.12,-6.8799999999999955
Random Forest,78.0,90.61,12.61
Random Forest,57.0,62.29,5.289999999999999
Random Forest,86.0,138.09,52.09
Random Forest,147.0,161.99,14.990000000000009
Random Forest,245.0,201.81,-43.19
Random Forest,129.0,113.53,-15.469999999999999
Random Forest,85.0,78.12,-6.8799999999999955
Random Forest,414.0,462.43,48.43000000000001
Random Forest,64.0,83.48,19.480000000000004
Random Forest,335.0,205.39,-129.61
Random Forest,226.0,212.56,-13.439999999999998
Random Forest,194.0,206.66,12.659999999999997
Random Forest,150.0,159.97,9.969999999999999
Random Forest,96.0,98.12,2.1200000000000045
Random Forest,347.0,330.47,-16.529999999999973
Random Forest,67.0,92.72,25.72
Random Forest,221.0,221.55,0.5500000000000114
Random Forest,321.0,311.0,-10.0
Random Forest,114.0,79.75,-34.25
Random Forest,98.0,76.93,-21.069999999999993
Random Forest,136.0,139.91,3.9099999999999966
Random Forest,100.0,84.88,-15.120000000000005
Random Forest,101.0,98.43,-2.569999999999993
Random Forest,38.0,77.15,39.150000000000006
Random Forest,55.0,54.85,-0.14999999999999858
Random Forest,93.0,107.61,14.61
Random Forest,132.0,138.23,6.22999999999999
Random Forest,110.0,121.74,11.739999999999995
Random Forest,138.0,178.17,40.16999999999999
Random Forest,232.0,268.6,36.60000000000002
Random Forest,85.0,77.5,-7.5
Random Forest,421.0,376.94,-44.06
Random Forest,70.0,77.35,7.349999999999994
Random Forest,117.0,139.4,22.400000000000006
Random Forest,64.0,68.16,4.159999999999997
Random Forest,109.0,93.88,-15.120000000000005
Random Forest,126.0,156.79,30.789999999999992
Random Forest,59.0,46.35,-12.649999999999999
Random Forest,89.0,84.16,-4.840000000000003
Random Forest,314.0,315.81,1.8100000000000023
Random Forest,22.0,23.02,1.0199999999999996
Random Forest,306.0,287.97,-18.029999999999973
Random Forest,178.0,127.99,-50.010000000000005
Random Forest,132.0,108.06,-23.939999999999998
Random Forest,100.0,78.11,-21.89
Random Forest,116.0,146.04,30.039999999999992
Random Forest,98.0,105.11,7.109999999999999
Random Forest,94.0,105.62,11.620000000000005
Random Forest,88.0,101.24,13.239999999999995
Random Forest,72.0,63.73,-8.270000000000003
Random Forest,142.0,164.84,22.840000000000003
Random Forest,92.0,97.66,5.659999999999997
Random Forest,232.0,132.28,-99.72
Random Forest,177.0,178.38,1.3799999999999955
Random Forest,212.0,205.54,-6.460000000000008
Random Forest,103.0,89.38,-13.620000000000005
Random Forest,39.0,38.85,-0.14999999999999858
Random Forest,369.0,328.74,-40.25999999999999
Random Forest,36.0,44.98,8.979999999999997
Random Forest,126.0,120.99,-5.010000000000005
Random Forest,215.0,206.89,-8.110000000000014
Random Forest,86.0,80.8,-5.200000000000003
Random Forest,233.0,146.33,-86.66999999999999
Random Forest,112.0,107.58,-4.420000000000002
Random Forest,332.0,332.14,0.13999999999998636
Random Forest,293.0,255.41,-37.59
Random Forest,124.0,142.09,18.090000000000003
Random Forest,62.0,58.73,-3.270000000000003
Random Forest,425.0,428.5,3.5
Random Forest,107.0,129.8,22.80000000000001
Random Forest,358.0,331.3,-26.69999999999999
Random Forest,72.0,95.24,23.239999999999995
Random Forest,146.0,108.67,-37.33
Random Forest,186.0,175.16,-10.840000000000003
Random Forest,118.0,131.67,13.669999999999987
Random Forest,193.0,264.72,71.72000000000003
Random Forest,78.0,78.15,0.15000000000000568
Random Forest,321.0,300.04,-20.95999999999998
Random Forest,85.0,94.73,9.730000000000004
Random Forest,163.0,80.05,-82.95
Random Forest,226.0,252.53,26.53
Random Forest,89.0,96.75,7.75
Random Forest,182.0,163.44,-18.560000000000002
Random Forest,66.0,83.35,17.349999999999994
Random Forest,115.0,86.99,-28.010000000000005
Random Forest,34.0,65.23,31.230000000000004
Random Forest,170.0,144.3,-25.69999999999999
Random Forest,135.0,188.73,53.72999999999999
Random Forest,116.0,131.02,15.02000000000001
Random Forest,207.0,159.63,-47.370000000000005
Random Forest,53.0,67.8,14.799999999999997
Random Forest,282.0,255.32,-26.680000000000007
Random Forest,342.0,351.6,9.600000000000023
Random Forest,75.0,71.65,-3.3499999999999943
Random Forest,75.0,65.64,-9.36
Random Forest,63.0,85.75,22.75
Random Forest,63.0,78.2,15.200000000000003
Random Forest,96.0,78.12,-17.879999999999995
Random Forest,88.0,85.39,-2.6099999999999994
Random Forest,186.0,96.49,-89.51
Random Forest,101.0,103.96,2.9599999999999937
Random Forest,117.0,109.6,-7.400000000000006
Random Forest,227.0,223.37,-3.6299999999999955
Random Forest,311.0,294.06,-16.939999999999998
Random Forest,109.0,122.89,13.89
Random Forest,282.0,245.05,-36.94999999999999
Random Forest,99.0,101.45,2.450000000000003
Random Forest,20.0,20.37,0.370000000000001
Random Forest,315.0,302.38,-12.620000000000005
Random Forest,113.0,116.3,3.299999999999997
Random Forest,254.0,240.29,-13.710000000000008
Random Forest,426.0,427.38,1.3799999999999955
Random Forest,81.0,75.17,-5.829999999999998
Random Forest,121.0,114.67,-6.329999999999998
Random Forest,100.0,199.35,99.35
Random Forest,480.0,490.06,10.060000000000002
Random Forest,89.0,97.41,8.409999999999997
Random Forest,140.0,158.38,18.379999999999995
Random Forest,135.0,131.33,-3.6699999999999875
Random Forest,60.0,76.78,16.78
Random Forest,184.0,200.55,16.55000000000001
Random Forest,97.0,97.82,0.8199999999999932
Random Forest,135.0,126.42,-8.579999999999998
Random Forest,286.0,242.85,-43.150000000000006
Random Forest,307.0,323.17,16.170000000000016
Random Forest,35.0,37.39,2.3900000000000006
Random Forest,108.0,125.63,17.629999999999995
Random Forest,276.0,305.77,29.769999999999982
Random Forest,108.0,118.29,10.290000000000006
Random Forest,62.0,71.55,9.549999999999997
Random Forest,174.0,198.59,24.590000000000003
Random Forest,177.0,179.63,2.6299999999999955
Random Forest,115.0,116.52,1.519999999999996
Random Forest,150.0,149.19,-0.8100000000000023
Random Forest,88.0,80.77,-7.230000000000004
Random Forest,111.0,135.22,24.22
Random Forest,461.0,479.63,18.629999999999995
Random Forest,107.0,111.27,4.269999999999996
Random Forest,170.0,133.19,-36.81
Random Forest,106.0,67.36,-38.64
Random Forest,629.0,680.9,51.89999999999998
Random Forest,78.0,50.34,-27.659999999999997
Random Forest,88.0,69.35,-18.650000000000006
Random Forest,125.0,109.81,-15.189999999999998
Random Forest,50.0,53.71,3.710000000000001
Random Forest,448.0,193.69,-254.31
Random Forest,106.0,80.06,-25.939999999999998
Random Forest,80.0,117.83,37.83
Random Forest,220.0,197.65,-22.349999999999994
Random Forest,118.0,106.74,-11.260000000000005
Random Forest,79.0,57.9,-21.1
Random Forest,108.0,118.28,10.280000000000001
Random Forest,109.0,91.23,-17.769999999999996
Random Forest,106.0,101.91,-4.090000000000003
Random Forest,101.0,63.76,-37.24
Random Forest,131.0,163.32,32.31999999999999
Random Forest,36.0,42.68,6.68
Random Forest,68.0,52.09,-15.909999999999997
Random Forest,366.0,348.36,-17.639999999999986
Random Forest,70.0,72.26,2.260000000000005
Random Forest,92.0,106.29,14.290000000000006
Random Forest,99.0,100.16,1.1599999999999966
Random Forest,321.0,271.21,-49.79000000000002
Random Forest,77.0,109.06,32.06
Random Forest,78.0,74.98,-3.019999999999996
Random Forest,57.0,67.18,10.180000000000007
Random Forest,28.0,80.45,52.45
Random Forest,371.0,356.43,-14.569999999999993
Random Forest,85.0,83.83,-1.1700000000000017
Random Forest,263.0,247.29,-15.710000000000008
Random Forest,63.0,64.76,1.7600000000000051
Random Forest,67.0,107.06,40.06
Random Forest,233.0,255.87,22.870000000000005
Random Forest,82.0,93.2,11.200000000000003
Random Forest,169.0,130.69,-38.31
Random Forest,54.0,71.86,17.86
Random Forest,94.0,99.04,5.040000000000006
Random Forest,58.0,50.44,-7.560000000000002
Random Forest,169.0,177.41,8.409999999999997
Random Forest,76.0,101.02,25.019999999999996
Random Forest,70.0,71.94,1.9399999999999977
